id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
94054,94349,,,Gl 748,,,19.204054,2.886404,10.2208,1789.15,-520.07,-42.6,11.09,11.043,M4,1.542,3.16458,-9.70451,0.514659,0.0000712,0.00006761,-0.00002793,5.0276096919,0.050377254,0.000008674,-2.521370508E-006,,,Aql,1,94054,,0.003332729,,11.148,11.028
118992,,,,Gl 568B,,,14.897875,23.55593,10.2218,-682.06,104.37,0,12.7,12.652,,,-6.800458,-6.446013,4.085082,-0.00002176,0.00002595,0.00000474,3.900254512,0.4111285388,-3.30672018959722E-006,0.000000506,,,,2,72665,Gl 568,0.0007571815,,,
119363,,,,Gl 799B,,,20.697621,-32.436746,10.2249,267.15,-324.08,-3,11,10.952,dM4.5e,,5.600417,-6.565364,-5.484229,0.0000028,0.00001712,-0.00001191,5.418624458,-0.5661280237,1.29517974760417E-006,-1.571193872E-006,,,Mic,2,101810,Gl 799,0.0036240986,,,
14718,14754,,,Gl 127.1A,,,3.175272,-68.600941,10.2396,41.87,-104.14,0,11.39,11.339,DA,0.025,2.517808,2.760182,-9.533701,-0.00000478,-0.00000216,-0.00000189,0.8312843492,-1.1973122967,0.000000203,-5.04884966E-007,,,Hyi,1,14718,Gl 127.1,0.0025374646,,11.456,11.326
66953,67164,,,NN 3804,,,13.764089,-17.968218,10.2438,-311.6,-549.35,0,11.81,11.758,M:,1.542,-8.723342,-4.341944,-3.160104,0.00000064,0.0000176,-0.00002595,3.6034301376,-0.3136045721,-1.51067942861111E-006,-2.663323954E-006,,,Vir,1,66953,,0.0017250433,,11.933,11.563
108437,108782,209290,,Gl 846,,,22.036187,1.400227,10.2449,-455.08,-280.37,18.5,9.17,9.117,M0,1.453,8.917954,-5.036744,0.25035,0.00000565,-0.00002915,-0.00001346,5.769060288,0.0244385754,-2.20629009747222E-006,-1.359272116E-006,,,Aqr,1,108437,,0.0196426465,,,
118174,,,,NN 3182,,,2.810082,54.388169,10.3093,-424.51,-438.06,0,15.32,15.254,DC9,0.93,4.450787,4.028231,8.38126,0.00002743,-0.00000378,-0.00001275,0.7356776959,0.949252626,-2.05808255532639E-006,-2.123760264E-006,,,,1,118174,,6.89286860731845E-005,,,
118387,,,,GJ 1083A,,,5.673804,24.804352,10.3413,105.25,-344.27,0,14.85,14.777,m,1.88,0.800655,9.353063,4.338392,-0.00000464,0.00000767,-0.00001567,1.4853984503,0.4329176098,5.10266398784722E-007,-1.669063209E-006,,,,1,118387,GJ 1083,0.0001069547,,,
118608,,,,Gl 339.1,,,9.266582,53.425452,10.3413,-1066.95,-1124.33,0,13.85,13.777,DXP7,0.34,-4.649761,4.043589,8.304915,0.00000091,0.00007007,-0.00003357,2.425985415,0.9324500457,-5.1727195646875E-006,-5.450905654E-006,,,,1,118608,,0.0002686581,,,
82788,83043,,,Gl 649,,,16.969127,25.74416,10.3445,-113.25,-507.77,4.3,9.7,9.626,M2,1.522,-2.484285,-8.980483,4.493186,-0.00000948,-0.00001296,-0.00002103,4.4425071228,0.4493203588,-5.49051493229167E-007,-2.461738425E-006,,,Her,1,82788,,0.0122913617,,9.764,9.634
13368,13402,17925,857,Gl 117,,,2.87559,-12.769714,10.352,398.11,-189.55,18.8,6.05,5.975,K1V,0.862,7.367728,6.902771,-2.288171,-0.00000151,0.00002596,-0.00001353,0.7528276133,-0.2228735599,1.93009174365972E-006,-0.000000919,,,Eri,1,13368,,0.3548133892,EP,6.08,6.04
118129,,,,NN 3147,,,2.285961,35.4434,10.352,528.47,-262.33,0,15.99,15.915,m+,,6.96777,4.751502,6.003109,-0.00000863,0.00002621,-0.00001072,0.5984633107,0.6186040274,2.56209485763194E-006,-1.27183112E-006,,,,1,118129,,3.74973002245483E-005,,,
118585,,,,GJ 1119,,,9.009444,46.586484,10.352,-465.8,-535.84,0,13.32,13.245,m,1.72,-5.042879,5.01852,7.519823,0.00000264,0.00003035,-0.00001848,2.3586669219,0.813087535,-2.25826212402778E-006,-2.59784017E-006,,,,1,118585,,0.0004385307,,,
56077,56244,,,Gl 431,,,11.529625,-41.046439,10.3563,-715.84,170.73,-78,11.55,11.474,M,1.635,-7.750812,0.959396,-6.800218,0.00005853,0.00002897,0.00005885,3.0184488172,-0.7163955054,-3.47049025088889E-006,8.27722396E-007,,,Cen,1,56077,,0.002240784,V857,11.649,11.479
37718,37826,62509,2990,Gl 286,78Bet Gem,Pollux,7.755277,28.026199,10.3584,-625.69,-45.95,3.6,1.16,1.084,K0IIIvar,0.991,-4.055465,8.19518,4.867171,0.00002624,0.00001782,-0.00000031,2.0303268875,0.4891494417,-3.03343071786806E-006,-2.22771886E-007,Bet,78,Gem,1,37718,,32.0922376805,,,
118882,,,,Gl 508B,,,13.329285,47.777059,10.3724,137.43,-26.71,0,9.8,9.721,,,-6.552547,-2.377192,7.681131,0.00000142,-0.00000684,-0.0000009,3.489598728,0.8338669916,6.662794411875E-007,-1.29508278E-007,,,CVn,2,64821,Gl 508,0.0112615975,,,
118699,,,,GJ 1134,,,10.694391,37.610542,10.395,-1456.07,-360.34,10,12.98,12.896,m,1.68,-7.758437,2.761043,6.344286,0.00000649,0.00007556,-0.00000814,2.7997850217,0.6564277896,-7.05922655846528E-006,-0.000001747,,,,1,118699,,0.0006047836,,,
118784,,,,Gl 452.1,,,11.902323,9.806041,10.4058,82.89,-775.58,0,12.77,12.684,M3.5,1.69,-10.250419,0.262174,1.772248,-0.00000678,-0.00000401,-0.00003855,3.1160209491,0.1711477094,4.018620598125E-007,-3.760132488E-006,,,,1,118784,,0.0007351907,,,
10255,10279,,,Gl 87,,,2.205831,3.57562,10.4145,-1761.07,-1852.82,-2.7,10.04,9.952,M3V:,1.431,8.708661,5.674387,0.649508,0.00005113,-0.0000728,-0.00009353,0.5774851023,0.0624063382,-8.53790828415972E-006,-8.982724836E-006,,,Cet,1,10255,,0.009103324,,,
118742,55203,98231,4375,Gl 423A,53Xi  UMa,,11.303118,31.528783,10.4167,-425.24,-581.01,-15.9,4.33,4.241,G0 Ve,0.59,-8.73089,1.610966,5.446747,0.00000243,0.00002139,-0.00003351,2.9591494159,0.550281064,-2.06162169519444E-006,-2.816820813E-006,Xi,53,UMa,1,118742,Gl 423,1.7522658619,,,
118743,,98230,4374,Gl 423B,53Xi  UMa,,11.303118,31.528783,10.4167,-425.24,-581.01,-13.6,4.8,4.711,G0 Ve,,-8.730989,1.610983,5.446808,0.00000046,0.00002175,-0.00003228,2.9591494159,0.550281064,-2.06162169519444E-006,-2.816820813E-006,Xi,53,UMa,2,118742,Gl 423,1.1365799748,,,
119234,,,,NN 4071,,,18.712303,13.903141,10.4167,-43.14,306.98,0,12.81,12.721,m,,1.874688,-9.936221,2.502937,-0.00000283,0.00000326,0.00001505,4.8988694146,0.2426555888,-2.09148621791667E-007,1.48829558E-006,,,,1,119234,,0.0007105588,,,
76665,76901,,,Gl 595,,,15.701832,-19.471772,10.4275,-2032.22,-1039.54,83,11.83,11.739,M5,1.591,-5.564952,-8.105292,-3.476175,-0.00012008,0.00000659,-0.00007784,4.1107301158,-0.3398465305,-9.85248057898611E-006,-5.039832134E-006,,,Lib,1,76665,,0.0017554966,,11.936,11.616
118312,,,,Gl 170,,,4.506816,39.85098,10.4275,251.52,-522.62,0,13.91,13.819,M4.5,1.73,3.050171,7.401475,6.68187,-0.0000053,0.0000205,-0.00002028,1.1798816012,0.6955308114,1.21940336933333E-006,-2.533752649E-006,,,,1,118312,,0.000258464,,,
119480,,,,GJ 1265,,,22.228411,-17.687076,10.4384,817.64,-325.38,24,13.57,13.477,m,1.73,8.895466,-4.44933,-3.171748,0.00003496,0.00002877,-0.00002314,5.8193843565,-0.3086977116,0.000003964,-1.577472209E-006,,,,1,119480,,0.0003541604,,,
45776,45908,304636,,Gl 341,,,9.360584,-60.281953,10.4624,-838.48,181.94,36.2,9.49,9.392,M0V,1.472,-3.996814,3.305667,-9.086618,0.00000678,0.00004958,-0.00002758,2.4505950827,-1.0521185549,-4.06506574872222E-006,8.8207001E-007,,,Car,1,45776,,0.0152475477,,,
33056,33142,,,NN 3412A,,,6.901092,60.871764,10.4789,494.25,-991.36,0,11.01,10.908,M:,1.552,-1.192279,4.95947,9.15366,-0.00003469,0.00003691,-0.00002451,1.8067016657,1.0624127013,2.39619161614583E-006,-4.806248903E-006,,,Lyn,1,33056,NN 3412,0.0037739835,,11.064,10.944
118099,,,,NN 3125,,,2.03023,73.543258,10.5263,300.79,-75,0,14.12,14.009,m,1.9,2.570337,1.51187,10.095079,-0.00000461,0.00001509,-0.00000108,0.5315129666,1.2835720007,1.45827106974306E-006,-3.63586019E-007,,,,1,118099,,0.0002169702,,,
118283,,,,NN 3270,,,4.288405,8.823778,10.5263,132.6,-345.42,0,13.82,13.709,dM4  e,,4.50653,9.374804,1.614692,-0.00000493,0.00000537,-0.00001742,1.1227018131,0.1540039829,6.42862940416667E-007,-1.674662807E-006,,,,1,118283,,0.0002860224,,,
118339,,,,GJ 2036B,,,4.891521,-55.851595,10.5263,111.43,66.95,0,12.15,12.039,,1.6,1.690648,5.661786,-8.711423,-0.00000464,0.00000434,0.00000192,1.2805970904,-0.9747942309,5.40227884243056E-007,3.24602151E-007,,,,2,22686,GJ 2036,0.0013316804,,,
118972,,,,NN 3849,,,14.478657,33.176703,10.5263,-353.2,-717.81,-21,19.74,19.629,dM9,,-7.018974,-5.323617,5.759645,-0.00001255,0.0000131,-0.00004241,3.7905034259,0.5790427039,-1.71236191972222E-006,-0.00000348,,,,1,118972,,1.2257446320498E-006,,,
118633,,,,Gl 352B,,,9.522062,-13.487542,10.5319,727.65,58.55,0,10.8,10.687,,,-8.160985,6.187518,-2.456396,-0.00002301,-0.00002918,0.00000291,2.4928700653,-0.2354020083,3.5277467465625E-006,2.83834169E-007,,,Hya,2,46576,Gl 352,0.00462594,,,
14596,14632,19373,937,Gl 124,Iot Per,,3.151005,49.613278,10.5407,1262.29,-91.53,49.5,4.05,3.936,G0V,0.595,4.634786,5.016825,8.029067,-0.0000227,0.00007048,0.00003553,0.8249312929,0.8659150462,6.11975460828472E-006,-4.43749961E-007,Iot,,Per,1,14596,,2.3205984616,,,
48575,48714,,,Gl 373,,,9.9358,62.788463,10.5619,-304.56,-583.14,14.9,8.99,8.871,M2,1.438,-4.141492,2.484907,9.393073,-0.00002072,0.00003062,-0.0000001,2.6011864222,1.0958654125,-1.4765485455E-006,-2.827142496E-006,,,UMa,1,48575,,0.0246376908,,,
62491,62687,111631,,Gl 488,,,12.845435,-0.768132,10.5708,-28.77,-397.85,6.1,8.49,8.369,M0.5V,1.409,-10.312056,-2.32043,-0.141713,-0.00000614,0.00000013,-0.00002047,3.3629271135,-0.0134064243,-1.39480895895833E-007,-1.928831228E-006,,,Vir,1,62491,,0.0391201039,,,
83342,83599,,,Gl 654,,,17.087161,-5.094228,10.5719,-921.19,-1128.23,34.6,10.08,9.959,M0V,1.476,-2.492689,-10.231171,-0.938748,-0.000053,-0.00001809,-0.00006073,4.473408334,-0.0889110449,-4.46605514390972E-006,-5.469813388E-006,,,Oph,1,83342,,0.0090448215,,,
37111,37217,,,NN 3459,,,7.644705,-21.224577,10.6033,454.24,-474.49,0,11.68,11.553,M2,1.588,-4.125626,8.981866,-3.838654,-0.00001753,-0.00001777,-0.00002274,2.0013792074,-0.3704387524,2.20221766255556E-006,-2.300392432E-006,,,Pup,1,37111,,0.0020835312,,11.768,11.578
82006,82257,,,GJ 1206,,,16.807101,59.056309,10.6338,139.33,-292.09,0,12.24,12.107,DA,0.16,-1.679959,-5.203377,9.120323,0.00000287,-0.0000145,-0.00000774,4.4000888165,1.0307270292,6.75490901118056E-007,-1.416092279E-006,,,Dra,1,82006,,0.0012508349,DN,12.414,12.104
117964,,,,NN 3010,,,0.148375,20.840034,10.6383,-58.06,-232.87,0,13.54,13.406,m,,9.934814,0.386096,3.784683,0.00000439,-0.00000283,-0.00001122,0.0388444129,0.3637272157,-2.81482822930556E-007,-0.000001129,,,,1,117964,,0.0003780942,,,
20948,21000,,,,,,4.503495,5.298818,10.6758,106.9,119.86,0,9.83,9.688,F8+...,0.6,4.059005,9.824722,0.985911,-0.00000533,0.00000158,0.00000618,1.1790122428,0.0924818206,5.18265824513889E-007,5.81097677E-007,,,Tau,1,20948,,0.0116091387,,,
119266,,,,GJ 1232,,,19.164328,17.665659,10.6838,-541.2,-504.68,-12,13.52,13.376,k-m,1.85,3.054997,-9.710163,3.241942,-0.00002787,-0.00000483,-0.00002863,5.0172092654,0.3083239126,-2.62381163916667E-006,-2.446747986E-006,,,,1,119266,,0.000388687,,,
79513,79755,147379,,Gl 617A,,,16.278668,67.238846,10.6872,-497.89,85.88,-19.9,8.61,8.466,M0Vvar,1.409,-1.800975,-3.721866,9.854777,-0.000018,0.00002202,-0.00001705,4.2617454249,1.1735392531,-2.41383883411806E-006,4.16357988E-007,,,Dra,1,79513,Gl 617,0.035776677,,,
101810,102141,196982,,Gl 799A,,,20.697536,-32.43523,10.6952,269.32,-365.69,-4,10.27,10.124,Mpe,1.55,5.857959,-6.867725,-5.736307,0.00000178,0.00001943,-0.00001381,5.4186022449,-0.566101564,1.30570020447222E-006,-1.772915148E-006,,,Mic,1,101810,Gl 799,0.007769624,AT,10.315,10.235
64821,65026,115953,,Gl 508A,,,13.329342,47.778029,10.7066,93.65,-17.58,-3.3,8.48,8.332,K0,1.469,-6.763524,-2.453736,7.928718,0.00000315,-0.00000403,-0.00000311,3.4896135957,0.8338839142,0.000000454,-8.5230245E-008,,,CVn,1,64821,Gl 508,0.0404762249,,,
83334,83591,154363,,Gl 653,,,17.084277,-5.066508,10.7066,-916.86,-1137.91,34.2,7.7,7.552,K5V,1.1,-2.53238,-10.360059,-0.945549,-0.00005326,-0.00001748,-0.00006192,4.4726531797,-0.0884272395,-4.44506271154167E-006,-5.516743352E-006,,,Oph,1,83334,,0.0830233016,,,
81444,81693,150680,6212,Gl 635A,40Zet Her,,16.688113,31.602726,10.7158,-462.58,345.05,-70.4,2.81,2.66,F9IV,0.65,-3.073152,-8.593139,5.615032,0.00000118,0.00007468,-0.00002246,4.3689377938,0.5515716134,-2.24265112351389E-006,1.672849604E-006,Zet,40,Her,1,81444,Gl 635,7.5162289402,,,
71672,71898,,,Wo 9492,,,14.706065,66.055742,10.7331,-310.62,-59.22,0,10.88,10.726,M3,1.615,-3.30789,-2.83419,9.809417,-0.00001265,0.00001044,-0.00000125,3.8500387641,1.1528901888,-1.50592825454167E-006,-2.87106661E-007,,,UMi,1,71672,,0.0044627237,,10.931,10.811
16495,16536,,,Gl 145,,,3.54887,-44.701951,10.74,-311.83,131.21,-36,11.47,11.315,,1.56,4.569153,6.114994,-7.554493,0.00000022,-0.00002683,0.00003075,0.9290919298,-0.7801962349,-1.51179450007639E-006,6.3612403E-007,,,Hor,1,16495,,0.0025941794,,11.573,11.393
119300,,,,Gl 766A,,,19.762751,27.124783,10.7411,-31.93,-1219.58,0,12.91,12.755,dM4.5 J,1.72,4.256757,-8.559719,4.89719,0.00001141,-0.00002668,-0.00005651,5.1738760269,0.4734167802,-1.54801008201389E-007,-5.912695533E-006,,,,1,119300,Gl 766,0.0006886523,,,
119301,,,,Gl 766B,,,19.762751,27.124783,10.7411,-31.93,-1219.58,0,13.4,13.245,,,4.256757,-8.559719,4.89719,0.00001141,-0.00002668,-0.00005651,5.1738760269,0.4734167802,-1.54801008201389E-007,-5.912695533E-006,,,,2,119300,Gl 766,0.0004385307,,,
79521,79762,,,Gl 617B,,,16.279378,67.256247,10.7423,-485.59,90.73,-19.5,10.69,10.535,M3,1.5,-1.808253,-3.738687,9.906851,-0.00001751,0.00002187,-0.00001657,4.2619311667,1.1738429549,-2.35420675140972E-006,4.39871452E-007,,,Dra,2,79513,Gl 617,0.0053210826,EW,10.745,10.635
54373,54532,,,Gl 413.1,,,11.15872,-24.598643,10.7527,-796.94,-446.6,-5,10.44,10.282,M:,1.529,-9.540629,2.135974,-4.475893,0.00002307,0.00003741,-0.00001904,2.9213460179,-0.4293273193,-3.86367414581944E-006,-2.165177897E-006,,,Crt,1,54373,,0.0067173813,,10.497,10.377
118096,,,,GJ 1041B,,,1.9868,3.518118,10.7527,290,0,0,14,13.842,m,,9.313051,5.334067,0.65983,-0.00000751,0.00001312,0,0.520142937,0.061402744,0.000001406,0,,,,2,9256,GJ 1041,0.0002530463,,,
118417,,,,Gl 228B,,,6.181965,10.32,10.7793,71.04,-967.39,0,12.5,12.337,,,-0.505011,10.592888,1.931065,-0.00000414,0.00000888,-0.00004973,1.6184345566,0.1801179788,3.44411638666667E-007,-4.690063305E-006,,,,2,29243,Gl 228,0.0010120454,,,
10116,10138,13445,637,Gl 86,,,2.173673,-50.823725,10.7828,2092.84,654.32,53.1,6.12,5.956,K0V,0.812,5.738173,3.670852,-8.359261,-0.0000077,0.00012493,-0.00002049,0.5690662408,-0.887041333,1.01463746321389E-005,3.172232874E-006,,,Eri,1,10116,,0.3610771451,,,
10620,10644,13974,660,Gl 92,8Del Tri,,2.284191,34.224231,10.784,1151.61,-246.32,-6.6,4.84,4.676,G0V,0.607,7.36921,5.020051,6.065246,-0.00003252,0.00005069,-0.00001444,0.5979999337,0.5973255168,5.58316282664583E-006,-1.194193057E-006,Del,8,Tri,1,10620,,1.1738159325,,,
119602,,,,Gl 909B,,,23.87236,75.543859,10.7898,295.07,54.16,0,11.7,11.535,M2,,2.692069,-0.089412,10.448184,-0.00000222,0.00001552,0.00000071,6.249769332,1.3184890765,1.43053972721528E-006,2.62550848E-007,,,Cep,2,117345,Gl 909,0.0021183611,,,
119106,,,,Gl 635B,,,16.688157,31.601207,10.7956,-467.97,391.28,0,5.4,5.234,K0 V,,-3.096312,-8.657766,5.656936,-0.00001945,0.00001835,0.00001744,4.3689493029,0.5515451049,-2.26878258089583E-006,0.000001897,,,Her,2,81444,Gl 635,0.7021016602,,,
119133,,,,Gl 660B,,,17.197838,-1.853748,10.8015,-440.71,-312.04,0,12.2,12.033,,,-2.250561,-10.55866,-0.349411,-0.00002246,0.00000532,-0.00001633,4.5023834009,-0.0323540134,-2.13662237157639E-006,-1.512827153E-006,,,,2,83865,Gl 660,0.0013390599,,,
70750,70975,,,Gl 553.1,,,14.516991,-12.2961,10.8178,-405.22,-400.16,0,11.92,11.749,M4,1.591,-8.356758,-6.471623,-2.3038,-0.00000948,0.00001954,-0.0000205,3.8005393831,-0.2146074363,-1.96456199634722E-006,-0.00000194,,,Lib,1,70750,,0.0017394021,,12.014,11.744
118033,,,,Gl 47,,,1.021701,61.366958,10.8225,314.67,-778.83,8.7,10.83,10.658,dM2.5e,1.57,5.001794,1.371175,9.499372,0.00003434,0.00002653,-0.00001176,0.2674806232,1.0710554723,1.52556320860417E-006,-3.77589378E-006,,,Cas,1,118033,,0.0047511638,,,
119048,,,,NN 3928,,,15.925444,35.199694,10.8696,-207.65,156.47,0,13.68,13.499,m,,-4.590406,-7.603905,6.265541,-0.00000691,0.00000972,0.00000674,4.1692714232,0.6143505496,-1.00671560767361E-006,7.58592814E-007,,,,1,119048,,0.0003470564,,,
119506,,,,NN 4281,,,22.481691,-13.422308,10.8814,-306.74,-1035.53,-21,17.14,16.957,M6.5,2.16,9.758009,-4.096832,-2.525614,-0.00003721,-0.00000193,-0.00004816,5.8856929231,-0.2342634683,-1.48711748373611E-006,-5.020366865E-006,,,,1,119506,,1.43615065290748E-005,,,
117345,117712,223778,9038,Gl 909A,,,23.873533,75.544588,10.8909,341.82,41.88,1.7,6.36,6.175,K3V,0.977,2.717175,-0.089877,10.546133,-0.00000111,0.00001809,0.00000224,6.2500764304,1.3185017946,1.657190122875E-006,0.000000203,,,Cep,1,117345,Gl 909,0.2951209227,,,
92808,93101,176029,,Gl 740,,,18.966705,5.90812,10.9075,-194.47,-1221.78,10.4,9.22,9.031,M2V,1.444,2.716642,-10.504041,1.122757,-0.00000564,-0.00001926,-0.00006316,4.9654717533,0.1031161476,-9.42817164576389E-007,-5.923356586E-006,,,Ser,1,92808,,0.0212617986,,,
29243,29316,,,Gl 228A,,,6.181889,10.318066,10.9111,57.62,-926.7,55.5,10.41,10.221,M3,1.45,-0.510998,10.722973,1.954403,-0.00000612,0.00006441,-0.00003805,1.6184147733,0.1800842233,2.79349642736111E-007,-4.492768377E-006,,,Ori,1,29243,Gl 228,0.0071055876,,,
57584,57757,102870,4540,Gl 449,5Bet Vir,,11.844922,1.764718,10.929,740.96,-271.18,4.3,3.59,3.397,F8V,0.518,-10.914853,0.443379,0.336562,-0.00000643,-0.00003903,-0.00001423,3.1009932624,0.0308001382,3.59227544744444E-006,-1.314717738E-006,Bet,5,Vir,1,57584,,3.812413511,,,
119281,,,,GJ 1236,,,19.367372,7.042785,10.929,-734.88,-385.82,32,12.35,12.157,m,1.69,3.80097,-10.160476,1.34021,-0.0000242,-0.00004642,-0.00001627,5.0703661511,0.1229197861,-3.56279877566667E-006,-1.870498446E-006,,,,1,119281,,0.0011945381,,,
66250,66459,,,Gl 519,,,13.624646,35.717763,10.9361,319.53,-58.56,-15,9.06,8.866,M9,1.391,-8.087832,-3.663676,6.38434,0.00001668,-0.00001104,-0.00001148,3.5669239448,0.6233925638,1.54912515347917E-006,-2.83906891E-007,,,CVn,1,66250,,0.0247514132,,,
94776,95071,,,Gl 754.1A,,,19.343035,-7.66668,10.9517,-54.81,-160.23,0,12.28,12.083,DAw...,0.07,3.738113,-10.189776,-1.461065,-0.00000312,0.00000006,-0.00000843,5.0639948009,-0.1338088171,-2.657263783125E-007,-7.7681696E-007,,,,1,94776,Gl 754.1,0.0012787923,,12.421,12.051
118960,,,,Gl 545,,,14.335234,-9.621801,10.9769,-611.02,-866.17,75,12.9,12.698,M4,1.59,-8.865278,-6.214085,-1.835363,-0.00007429,-0.00001238,-0.00005825,3.7529555806,-0.1679321103,-2.96230855093056E-006,-4.199325201E-006,,,,1,118960,,0.0007257717,,,
114968,115332,,,NN 4333,,,23.360406,17.29038,10.989,-536.53,-1385.25,0,11.7,11.495,M:,1.524,10.345664,-1.748718,3.26609,0.00001687,-0.00003184,-0.00007046,6.1157401138,0.301774058,-2.60117084028472E-006,-6.715881509E-006,,,Peg,1,114968,,0.0021978599,,11.774,11.604
118204,,,,NN 3210,,,3.211895,-54.114162,10.989,23.39,-76.5,0,14.75,14.545,DZ7,0.52,4.295221,4.800344,-8.903141,-0.00000313,-0.00000163,-0.00000239,0.8408722669,-0.9444703031,1.13397919881944E-007,-3.70901858E-007,,,,1,118204,,0.0001324342,,,
57459,57632,102647,4534,Gl 448,94Bet Leo,Denebola,11.817663,14.57206,10.9999,-499.02,-113.78,-0.2,2.14,1.933,A3Vvar,0.09,-10.633926,0.508011,2.767546,-0.00000006,0.00002664,-0.00000592,3.093856966,0.2543304303,-2.41931722870833E-006,-5.51621005E-007,Bet,94,Leo,1,57459,,14.6824996783,,,
86134,86400,160346,,Gl 688,,,17.654699,3.555239,10.9999,-179.67,-98.24,22.4,6.53,6.323,K3V,0.959,-0.99114,-10.934101,0.682125,-0.00001163,-0.00002223,-0.00000381,4.6219893652,0.0620506225,-8.71064739854167E-007,-4.76280959E-007,,,Oph,1,86134,,0.257513499,,,
8750,8768,11507,,Gl 79,,,1.880314,-22.434857,11.0059,844.01,-0.81,14.1,8.89,8.682,K5/M0V,1.424,8.965111,4.808034,-4.20026,-0.00000955,0.00004598,-0.00000554,0.4922651269,-0.3915621144,4.09187594525695E-006,-3.92699E-009,,,Cet,1,8750,,0.0293224328,,,
88694,88972,166620,6806,Gl 706,,,18.160408,38.457777,11.0241,-316.17,-468.33,-19.1,6.38,6.168,K2V,0.876,0.362378,-8.624863,6.856197,-0.00001687,-0.00000098,-0.00003175,4.7543835987,0.6712148309,-1.5328354138125E-006,-2.27052791E-006,,,Her,1,88694,,0.2970297844,,,
117965,,,,GJ 1004,,,0.204343,50.423483,11.0254,-417.33,-574.4,0,14.36,14.148,DA8,0.42,7.014344,0.375199,8.498096,0.00002483,-0.00002101,-0.00001956,0.0534968514,0.880055796,-2.0232729330625E-006,-2.784779477E-006,,,,1,117965,,0.0001908974,,,
119285,,,,GJ 1238,,,19.404267,75.554496,11.0254,378.28,565.07,0,15.37,15.158,m+,1.94,0.989226,-2.566331,10.676836,0.00000836,0.00003456,0.00000754,5.0800253307,1.3186747206,0.000001834,2.739531816E-006,,,,1,119285,,7.5300871054759E-005,,,
118397,,,,GJ 1086,,,5.85547,-0.17199,11.0497,78.67,194.71,0,14.55,14.333,DQP8,0.48,0.417995,11.041742,-0.033168,-0.00000421,0.00000019,0.00001043,1.5329585221,-0.0030017924,3.81402922493056E-007,0.000000944,,,,1,118397,,0.0001609904,,,
3087,3093,3651,166,Gl 27,54    Psc,,0.656063,21.250472,11.0595,-461.07,-370.88,-32.9,5.88,5.661,K0V,0.85,10.155576,1.761632,4.008362,-0.00001957,-0.00002848,-0.00003073,0.1717568099,0.3708907108,-2.2353304369375E-006,-1.798076978E-006,,54,Psc,1,3087,,0.4738053933,,,
41706,41824,,,GJ 2069A,,,8.527107,19.394298,11.0656,-229.48,-87.35,0,11.9,11.68,M5Ve,1.85,-6.412664,8.235479,3.674523,0.00000876,0.00000879,-0.00000442,2.2323915082,0.3384943585,-1.11255043413889E-006,-4.23484749E-007,,,Cnc,1,41706,GJ 2069,0.0018535316,CU,12.03,11.19
64592,64797,115404,,Gl 505A,,,13.280843,17.017182,11.0717,631.21,-260.84,6.7,6.49,6.269,K2V,0.926,-9.997344,-3.483932,3.240244,0.00000109,-0.0000355,-0.00001138,3.4769166067,0.2970058619,3.06019243303472E-006,-1.264588004E-006,,,Com,1,64592,Gl 505,0.2706449949,,,
118077,,,,Gl 63,,,1.639324,57.231476,11.0742,-161.11,-355.17,-17.5,11.19,10.968,dM3,1.39,5.449928,2.493787,9.311144,0.00000937,-0.00000522,-0.00002537,0.4291739718,0.9988776993,-7.81083320743056E-007,-1.721893356E-006,,,Cas,1,118077,,0.0035710835,,,
21503,21556,,,Gl 173,,,4.628297,-11.038875,11.0988,-225.81,-193.6,-7,10.34,10.114,M1,1.505,3.828396,10.198489,-2.12513,0.0000082,-0.00001272,-0.00000885,1.2116852989,-0.1926647127,-1.0947577720625E-006,-9.38599285E-007,,,Eri,1,21503,,0.0078415154,,,
56879,57050,,,GJ 1148,,,11.695765,42.751974,11.1037,-579.67,-89.54,0,11.86,11.633,M5,1.503,-8.127583,0.648794,7.537481,-0.00000078,0.00003136,-0.00000354,3.0619442107,0.7461627026,-2.81031946207639E-006,-4.34102169E-007,,,UMa,1,56879,,0.0019355304,,11.937,11.767
22686,22738,,,GJ 2036A,,,4.891985,-55.860307,11.1086,132.86,73.93,0,10.73,10.502,M2Ve,1.58,1.783145,5.973835,-9.194274,-0.00000591,0.0000052,0.00000223,1.2807186521,-0.9749462868,6.44123455986111E-007,3.58422754E-007,,,Dor,1,22686,GJ 2036,0.0054852951,,10.808,10.668
118118,,,,NN 3140,,,2.170456,11.535282,11.1111,-18,-77.95,0,12.72,12.491,dM4,,9.175921,5.858512,2.221901,0.00000123,-0.00000037,-0.00000411,0.5682240907,0.2013286496,-8.72664625E-008,-3.77907415E-007,,,,1,118118,,0.0008782133,,,
118430,,,,NN 3396,,,6.530652,41.498078,11.1111,-9.94,-189.74,0,14.83,14.601,m,,-1.152402,8.241792,7.362158,-0.00000041,0.00000678,-0.00000765,1.7097207155,0.724278088,-4.81904798472222E-008,-9.19880629E-007,,,,1,118430,,0.0001257766,,,
